reaction_name,smirks,reference
"{Aryl-fused BCHep to napthalene}","[c:1]1[c:2][c:3]([C:4][C:5](C3)[C:6][C:7]23)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([c:4][c:5][c:6][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Aryl-fused BCHep to napthalene}","[c:1]1[c:2][c:3]([O:4][C:5](C3)[C:6][C:7]23)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([c:4][c:5][c:6][c:7]2)[c:8]2[c:9][c:10]1","https://chemrxiv.org/engage/chemrxiv/article-details/66a11acbc9c6a5c07ac62653"
"{Amido-phenyl to napthalene}","[c,C:0][C;!R1:1](=O)[N;!R1]([c:3]([c:4][c:5][c:6][c:7]2)[c:8]2)>>[c,C:0][c:1]1[c:2][c:3]([c:4][c:5][c:6][c:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00249"
"{Triazolyl-phenyl to napthalene}","[*:0][c:1]1nnn([c:3]([c:4][c:5][c:6][c:7]2)[c:8]2)c1>>[*:0][c:1]1[c:2][c:3]([c:4][c:5][c:6][c:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00249"
"{Quinolone to chromane}","[c:1]2[c:2][c:3][c:4][c:5]([c:6][c:7][c:8][n:9]1)[c:10]21>>[c:1]2[c:2][c:3][c:4][c:5]([C:6][C:7][C:8][O:9]1)[c:10]21","https://www.youtube.com/watch?v=FV_8Aw78HZk&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=18"
"{2-oxabicyclo[2.2.2]octane to piperidine}","[*:0][C:1]([CH2][CH2]2)1[CH2:2][O:3][C:4]([*:7])2[CH2:5][CH2:6]1>>[*:0][N:1]1[C:2][C:3][C:4]([*:7])[C:5][C:6]1","https://pubs.acs.org/doi/full/10.1021/ml500069w"
"{2-oxabicyclo[2.2.2]octane to piperidine}","[*:0][C:1]([CH2][CH2]2)1[O:2][CH2:3][C:4]([*:7])2[CH2:5][CH2:6]1>>[*:0][N:1]1[C:2][C:3][C:4]([*:7])[C:5][C:6]1","https://pubs.acs.org/doi/full/10.1021/ml500069w"
"{Fluorinated alcohol to carboxylic acid}","[C,c:1][C:2](C(F)(F)F)(C(F)(F)F)[OH]>>[C,c:1][C:2](=O)[O-]","https://www.sciencedirect.com/science/article/pii/S0960894X2300241X"
"{Fluorinated alcohol to carboxylic acid}","[C,c:1][C:2]([CH](F)(F))([CH](F)(F))[OH]>>[C,c:1][C:2](=O)[O-]","https://www.sciencedirect.com/science/article/pii/S0960894X2300241X"
"{Fluorinated alcohol to carboxylic acid}","[C,c:1][C:2](C(F)(F)F)[OH]>>[C,c:1][C:2](=O)[O-]","https://www.sciencedirect.com/science/article/pii/S0960894X2300241X"
"{Fluorinated alcohol to carboxylic acid}","[C,c:1][C:2]([CH](F)F)[OH]>>[C,c:1][C:2](=O)[O-]","https://www.sciencedirect.com/science/article/pii/S0960894X2300241X"
"{3,3-dimethylphthalide to phthalide}","[c:1]1[c:2][c:3]([C:4](=O)[O:5][C:7]([CH3])([CH3])2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C;H2:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{Isoindolinone to phthalide}","[c:1]1[c:2][c:3]([C:4](=O)[N:5][CH2:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C;H2:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{Tetralone to phthalide}","[c:1]1[c:2][c:3]([C:4](=O)[CH2:5][CH2][CH2:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C;H2:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{Isoquinolinone to phthalide}","[c:1]1[c:2][c:3]([C:4](=O)[N:5][CH]=[CH:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C;H2:7]2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{Phthalide to 3,3-dimethylphthalide}","[c:1]1[c:2][c:3]([C:4](=O)[O:5][CH2:7]2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C:7]([CH3])([CH3])2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{2,3-dihydro-2,3,3-trimethyl-1H-isoindol-1-one to 3,3-dimethylphthalide}","[c:1]1[c:2][c:3]([C:4](=O)[N:5]([CH3])[C:7]([CH3])([CH3])2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C:7]([CH3])([CH3])2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{1-isopropyl-1,2-dihydro-2-methyl-3H-indazol-3-one to 3,3-dimethylphthalide}","[c:1]1[c:2][c:3]([C:4](=O)[N:5]([CH3])[N:7]([CH]([CH3])[CH3])2)[c:8]2[c:9][c:10]1>>[c:1]1[c:2][c:3]([C:4](=O)[O:5][C:7](C)(C)2)[c:8]2[c:9][c:10]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00762"
"{Cyclopropyl amino acid amides to 2,3-diaminopyridine}","[C:1](=O)([NH:2])[C:3]1([CH2][CH2]1)([NH:4])>>[c]1[c][n][c:1]([N:2])[c:3]([N:4])[c]1","https://pubs.acs.org/doi/full/10.1021/jm1013693"
"{Pyrimidine to alkyne}","[*:1]c1[cH]nc([*:2])n[cH]1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{1,3,4-thiadiazole to alkyne}","n1c([*:1])sc([*:2])n1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{1,3-thiazole to alkyne}","n1c([*:1])sc([*:2])c1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{1,3-thiazole to alkyne}","s1c([*:1])nc([*:2])c1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{Isoxazole to alkyne}","n1c([*:1])cc([*:2])o1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{Oxazole to alkyne}","n1c([*:1])oc([*:2])c1>>[*:1]C#C[*:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{1,2,3-triazole to Alkyne}","n1c([*:1])cn([c,C:2])n1>>[*:1]C#C[c,C:2]","https://www.youtube.com/watch?v=diZia6_iiJ8&list=PLSvEKj6f3OHFeOeel4VZyHaLSPhVYFmec&index=17"
"{Aromatic F to aromatic N}","[c:1](F)>>[n:1]","https://doi.org/10.1016/B978-0-12-409547-2.12290-5"
"{Pyridazine to 1,2,4-triazole}","[*:1][c:3]1[cH][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n:5][n:6][c:7]1([*:8])>>[*:1][n:3]1[c:4][n:5][n:6][c:7]1([*:8])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{Pyrazine to 1,2,4-triazole}","[*:1][c:2]1[n:3][cH:4][cH:5][n:6][c:7]1([*:8])>>[*:1][n:2]1[c:4][n:5][n:6][c:7]1([*:8])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{1,2,4-triazine to 1,2,4-triazole}","[*:1][c:2]1[n:3][cH:4][n:5][n:6][c:7]1([*:8])>>[*:1][n:2]1[c:4][n:5][n:6][c:7]1([*:8])","https://www.sciencedirect.com/science/article/pii/S0960894X12012176"
"{1,2,4-triazine to 1,2,3-thiadiazole}","[*:1][c:2]1[n:3][cH:4][n:5][n:6][c:7]1([*:8])>>[*:1][c:2]1[n:4][n:5][s:6][c:7]1([*:8])","https://www.sciencedirect.com/science/article/pii/S0960894X12012176"
"{Imidazopyridine to pyrazine}","[*:1]n1c([cH][cH]n[cH]2)c2nc1([*:8])>>[*:1]c1[n][c][c][n]c1([*:8])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{Imidazopyridine to pyridazine}","[*:1]n1c([cH][cH]n[cH]2)c2nc1([*:8])>>[*:1]c1[c][c][n][n]c1([*:8])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{Imidazopyridine to 1,2,4-triazine}","[*:1]n1c([cH][cH]n[cH]2)c2nc1([*:8])>>[*:1]c1[n][c][n][n]c1([*:8])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{Purine to imidazopyidine}","[*:1][n:3]1[c:4]([n:5][cH:6][n:7][cH:8]2)[c:9]2[n:10][c:11]1([*:2])>>[*:1][n:3]1[c:4]([c:5][c:6][n:7][c:8]2)[c:9]2[n:10][c:11]1([*:2])","https://www.sciencedirect.com/science/article/pii/S096808961630548X"
"{Indazole to catechol}","[c:1](n([CH3])nc([CH3])1)[c:2]1>>[c:1]([OH])[c:2]([OH])","https://doi.org/10.1016/j.ejmech.2024.116364"
"{Quinoline to phenol}","[c:1]([NH]C(=O)CC1)[c:2]1>>[c:1]([OH])[cH:2]","https://onlinelibrary.wiley.com/doi/full/10.1002/ardp.202400700"
"{Carboxamide to phenol}","[c:1]C(=O)[NH2]>>[c:1]([OH])","https://onlinelibrary.wiley.com/doi/full/10.1002/ardp.202400700"
"{Sulfonamide to phenol}","[c:1][NH]S(=O)(=O)C>>[c:1]([OH])","https://onlinelibrary.wiley.com/doi/full/10.1002/ardp.202400700"
"{Benzimidazolone to phenol}","[c:1]([NH]C(=O)[NH]1)[c:2]1>>[c:1]([OH])[cH:2]","https://onlinelibrary.wiley.com/doi/full/10.1002/ardp.202400700"
"{Benzoxazolone to phenol}","[c:1]([NH]C(=O)O1)[c:2]1>>[c:1]([OH])[cH:2]","https://onlinelibrary.wiley.com/doi/full/10.1002/ardp.202400700"
"{Dihydropurans to morpholine}","[c:1]1[c:2][c:3](O[C:9][C:8]=[C:7]2)[c:4]2[c:5][c:6]1>>[c:1]1[c:2][c:3](O[C:9][C:8][N:7]2)[c:4]2[c:5][c:6]1","https://doi.org/10.1021/acs.jmedchem.5c01231"
"{2,6-diazaspiro[3.3]heptane to piperazine}","[N:1]1[C:2]C2([C:3][N:4][C:5]2)[C:6]1>>[N:1]1[C:2][C:3][N:4][C:5][C:6]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{1-oxa-2,6-diazaspiro[3.3]heptane to piperazine}","[N:1]1[C:2]C2([C:3][N:4][O:5]2)[C:6]1>>[N:1]1[C:2][C:3][N:4][C:5][C:6]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{1-oxaspiro[3.3]heptane to 3-substituted tetrahydro-2H-pyrane}","[*:1][CH]1[CH2]C2([CH2][CH2]O2)[CH2]1>>[*:1][CH]1[CH2][CH2][CH2]O[CH2]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{1,2-diazaspiro[3.3]heptanes to hexahydropyridazine}","[*:1][N:3]1[N:4]([*:2])C2([C:5][C:6][C:7]2)[C:8]1>>[*:1][N:3]1[N:4]([*:2])[C:5][C:6][C:7][C:8]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{5-azaspiro[2.3]hexane to piperidine}","[N:1]1[C:2]C2([C:3][C:5]2)[C:6]1>>[N:1]1[C:2][C:3][C:4][C:5][C:6]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{4-azaspiro[2.3]hexane to piperidine}","[N:1]1[C:2][C:4][C:6]12CC2>>[N:1]1[C:2][C:3][C:4][C:5][C:6]1","https://pubs.rsc.org/en/content/articlehtml/2025/cc/d5cc00656b"
"{Quinazolinone to naphthoquinone}","[NH:1]1[C:2](=O)c([c:3][c:4][c:5][c:6]2)c2[N:7]=[C:8]1>>[CH:1]1[C:2](=O)c([c:3][c:4][c:5][c:6]2)c2[C:7](=O)[C:8]=1","https://doi.org/10.1021/acsmedchemlett.5c00237"
"{Terminal phenyl to CF3}","[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1>>[*:1][C:2](F)(F)F"
"{Terminal phenyl to 2-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 3-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 4-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 6-pyridazine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 5-pyridazine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 6-pyrimidine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 2-pyrimidine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 5-pyrimidine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 2-pyrazine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][n]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 2-methyl-4-pyridine}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][c:6](C)[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 1-pyrrole}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][n:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 2-furan}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Terminal phenyl to 2-tiophene}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
